imagen,clase,tecnica,psnr,ssim,entropia
P_00458_LEFT_CC_654.png,Alto_Riesgo,Percentiles,17.9,0.848,6.93
P_00418_LEFT_MLO_617.png,Alto_Riesgo,Percentiles,23.07,0.942,7.31
P_00438_LEFT_MLO_629.png,Alto_Riesgo,Percentiles,25.54,0.983,7.37
P_00447_RIGHT_MLO_633.png,Alto_Riesgo,Percentiles,4.02,-0.908,5.89
P_00473_LEFT_CC_667.png,Alto_Riesgo,Percentiles,26.52,0.993,7.42
P_00539_RIGHT_MLO_747.png,Alto_Riesgo,Percentiles,24.04,0.953,7.07
P_00539_RIGHT_CC_745.png,Alto_Riesgo,Percentiles,19.72,0.903,7.14
P_00508_LEFT_MLO_706.png,Alto_Riesgo,Percentiles,23.91,0.95,7.33
P_00548_LEFT_CC_750.png,Alto_Riesgo,Percentiles,23.38,0.973,6.91
P_00508_LEFT_CC_705.png,Alto_Riesgo,Percentiles,26.12,0.976,6.99
P_00502_LEFT_MLO_693.png,Alto_Riesgo,Percentiles,16.52,0.828,7.01
P_00539_RIGHT_MLO_748.png,Alto_Riesgo,Percentiles,24.04,0.953,7.07
P_00539_RIGHT_CC_743.png,Alto_Riesgo,Percentiles,19.72,0.903,7.14
P_00473_LEFT_MLO_668.png,Alto_Riesgo,Percentiles,27.09,0.986,4.03
P_00491_LEFT_MLO_691.png,Alto_Riesgo,Percentiles,7.62,-0.93,7.39
P_00479_LEFT_MLO_680.png,Alto_Riesgo,Percentiles,18.09,0.798,6.71
P_00539_RIGHT_CC_744.png,Alto_Riesgo,Percentiles,19.72,0.903,7.14
P_00503_RIGHT_MLO_695.png,Alto_Riesgo,Percentiles,7.79,-0.892,7.23
P_00479_LEFT_CC_679.png,Alto_Riesgo,Percentiles,16.48,0.716,6.42
P_00548_LEFT_CC_751.png,Alto_Riesgo,Percentiles,23.38,0.973,6.91
P_00534_RIGHT_MLO_738.png,Alto_Riesgo,Percentiles,23.23,0.963,7.5
P_00503_RIGHT_CC_694.png,Alto_Riesgo,Percentiles,24.2,0.943,7.15
P_00527_RIGHT_MLO_727.png,Alto_Riesgo,Percentiles,17.45,0.859,6.3
P_00539_RIGHT_MLO_746.png,Alto_Riesgo,Percentiles,24.04,0.953,7.07
P_00502_LEFT_CC_692.png,Alto_Riesgo,Percentiles,24.17,0.954,6.93
P_00546_RIGHT_MLO_749.png,Alto_Riesgo,Percentiles,19.26,0.901,7.21
P_00474_LEFT_CC_669.png,Alto_Riesgo,Percentiles,20.03,0.933,6.94
P_00474_LEFT_MLO_670.png,Alto_Riesgo,Percentiles,18.68,0.906,7.22
P_00534_RIGHT_CC_737.png,Alto_Riesgo,Percentiles,25.39,0.966,7.22
P_00556_LEFT_CC_763.png,Alto_Riesgo,Percentiles,7.16,-0.604,6.13
P_00548_LEFT_MLO_755.png,Alto_Riesgo,Percentiles,21.0,0.894,7.09
P_00548_LEFT_MLO_753.png,Alto_Riesgo,Percentiles,21.0,0.894,7.09
P_00558_RIGHT_CC_774.png,Alto_Riesgo,Percentiles,7.52,-0.885,7.24
P_00548_LEFT_MLO_754.png,Alto_Riesgo,Percentiles,21.0,0.894,7.09
P_00556_LEFT_MLO_764.png,Alto_Riesgo,Percentiles,16.36,0.799,6.77
P_00552_RIGHT_MLO_758.png,Alto_Riesgo,Percentiles,20.54,0.946,4.88
P_00548_LEFT_CC_752.png,Alto_Riesgo,Percentiles,23.38,0.973,6.91
P_00600_LEFT_MLO_811.png,Alto_Riesgo,Percentiles,14.28,0.762,6.83
P_00578_LEFT_CC_788.png,Alto_Riesgo,Percentiles,20.56,0.907,7.13
P_00595_LEFT_MLO_805.png,Alto_Riesgo,Percentiles,17.88,0.898,7.27
P_00606_LEFT_MLO_815.png,Alto_Riesgo,Percentiles,25.32,0.969,7.44
P_00583_LEFT_MLO_792.png,Alto_Riesgo,Percentiles,25.45,0.973,7.4
P_00558_RIGHT_MLO_775.png,Alto_Riesgo,Percentiles,20.68,0.947,4.73
P_00583_LEFT_CC_791.png,Alto_Riesgo,Percentiles,25.27,0.962,7.35
P_00600_LEFT_CC_809.png,Alto_Riesgo,Percentiles,22.62,0.947,7.33
P_00593_RIGHT_CC_800.png,Alto_Riesgo,Percentiles,22.11,0.93,6.93
P_00593_RIGHT_MLO_801.png,Alto_Riesgo,Percentiles,8.45,-0.858,7.0
P_00600_LEFT_MLO_810.png,Alto_Riesgo,Percentiles,14.28,0.762,6.83
P_00578_LEFT_MLO_789.png,Alto_Riesgo,Percentiles,8.47,-0.854,6.97
P_00582_RIGHT_MLO_790.png,Alto_Riesgo,Percentiles,21.64,0.925,7.06
P_00606_LEFT_CC_814.png,Alto_Riesgo,Percentiles,23.02,0.967,7.11
P_00595_LEFT_CC_804.png,Alto_Riesgo,Percentiles,18.59,0.903,7.26
P_00609_RIGHT_CC_816.png,Alto_Riesgo,Percentiles,23.71,0.957,7.38
P_00558_RIGHT_MLO_776.png,Alto_Riesgo,Percentiles,20.68,0.947,4.73
P_00600_LEFT_CC_808.png,Alto_Riesgo,Percentiles,22.62,0.947,7.33
P_00563_RIGHT_MLO_781.png,Alto_Riesgo,Percentiles,12.71,0.606,6.47
P_00654_RIGHT_CC_850.png,Alto_Riesgo,Percentiles,23.76,0.942,7.16
P_00609_RIGHT_MLO_817.png,Alto_Riesgo,Percentiles,23.17,0.944,7.31
P_00647_RIGHT_MLO_847.png,Alto_Riesgo,Percentiles,20.14,0.878,6.65
P_00652_LEFT_CC_848.png,Alto_Riesgo,Percentiles,7.18,-0.841,7.11
P_00631_RIGHT_CC_828.png,Alto_Riesgo,Percentiles,7.2,-0.741,6.55
P_00621_LEFT_MLO_821.png,Alto_Riesgo,Percentiles,16.17,0.77,6.74
P_00647_RIGHT_CC_846.png,Alto_Riesgo,Percentiles,23.29,0.977,7.25
P_00625_RIGHT_MLO_826.png,Alto_Riesgo,Percentiles,25.07,0.982,6.63
P_00645_RIGHT_MLO_845.png,Alto_Riesgo,Percentiles,24.11,0.971,7.51
P_00318_LEFT_MLO_554.png,Alto_Riesgo,Wavelet,41.07,0.998,7.07
P_00293_LEFT_MLO_537.png,Alto_Riesgo,Wavelet,38.95,0.994,6.79
P_00360_RIGHT_MLO_574.png,Alto_Riesgo,Wavelet,41.98,0.999,7.3
P_00373_LEFT_CC_577.png,Alto_Riesgo,Wavelet,43.89,0.999,7.17
P_00293_LEFT_CC_536.png,Alto_Riesgo,Wavelet,42.71,0.998,6.99
P_00291_RIGHT_CC_534.png,Alto_Riesgo,Wavelet,44.37,0.999,7.07
P_00291_LEFT_MLO_532.png,Alto_Riesgo,Wavelet,40.98,0.998,7.12
P_00346_RIGHT_CC_566.png,Alto_Riesgo,Wavelet,42.24,1.0,7.63
P_00336_LEFT_CC_560.png,Alto_Riesgo,Wavelet,38.67,0.998,3.2
P_00337_LEFT_MLO_563.png,Alto_Riesgo,Wavelet,9.96,-0.963,7.34
P_00311_RIGHT_CC_550.png,Alto_Riesgo,Wavelet,43.6,0.999,6.91
P_00291_RIGHT_MLO_535.png,Alto_Riesgo,Wavelet,41.12,0.998,7.27
P_00308_LEFT_MLO_549.png,Alto_Riesgo,Wavelet,40.02,0.998,7.28
P_00392_LEFT_CC_598.png,Alto_Riesgo,Wavelet,39.72,0.998,7.37
P_00378_LEFT_MLO_583.png,Alto_Riesgo,Wavelet,42.2,0.999,7.44
P_00377_LEFT_CC_580.png,Alto_Riesgo,Wavelet,45.75,0.999,6.86
P_00400_RIGHT_MLO_612.png,Alto_Riesgo,Wavelet,11.21,-0.952,7.13
P_00410_RIGHT_CC_614.png,Alto_Riesgo,Wavelet,41.13,0.998,7.17
P_00377_LEFT_MLO_581.png,Alto_Riesgo,Wavelet,35.56,0.998,4.53
P_00398_LEFT_MLO_610.png,Alto_Riesgo,Wavelet,39.81,0.997,7.12
P_00392_LEFT_MLO_599.png,Alto_Riesgo,Wavelet,41.99,0.999,7.28
P_00410_RIGHT_MLO_615.png,Alto_Riesgo,Wavelet,10.32,-0.953,7.28
P_00400_RIGHT_CC_611.png,Alto_Riesgo,Wavelet,8.19,-0.976,7.55
P_00377_LEFT_CC_579.png,Alto_Riesgo,Wavelet,45.75,0.999,6.86
P_00378_LEFT_CC_582.png,Alto_Riesgo,Wavelet,46.82,1.0,7.29
P_00469_LEFT_CC_659.png,Alto_Riesgo,Wavelet,40.78,0.998,7.31
P_00467_RIGHT_MLO_658.png,Alto_Riesgo,Wavelet,42.33,0.999,7.29
P_00448_LEFT_MLO_635.png,Alto_Riesgo,Wavelet,7.38,-0.979,7.57
P_00467_RIGHT_CC_657.png,Alto_Riesgo,Wavelet,39.4,0.998,7.3
P_00438_LEFT_CC_628.png,Alto_Riesgo,Wavelet,44.14,0.999,7.4
P_00469_LEFT_MLO_660.png,Alto_Riesgo,Wavelet,39.68,0.997,7.15
P_00448_LEFT_CC_634.png,Alto_Riesgo,Wavelet,41.52,0.999,7.58
P_00422_LEFT_CC_620.png,Alto_Riesgo,Wavelet,44.23,0.999,7.0
P_00447_RIGHT_CC_632.png,Alto_Riesgo,Wavelet,43.73,1.0,7.57
P_00418_LEFT_CC_616.png,Alto_Riesgo,Wavelet,37.93,0.998,2.61
P_00458_LEFT_CC_654.png,Alto_Riesgo,Wavelet,40.2,0.997,7.08
P_00418_LEFT_MLO_617.png,Alto_Riesgo,Wavelet,38.25,0.997,7.44
P_00438_LEFT_MLO_629.png,Alto_Riesgo,Wavelet,39.8,0.999,7.48
P_00447_RIGHT_MLO_633.png,Alto_Riesgo,Wavelet,5.59,-0.984,6.01
P_00473_LEFT_CC_667.png,Alto_Riesgo,Wavelet,45.14,1.0,7.46
P_00539_RIGHT_MLO_747.png,Alto_Riesgo,Wavelet,43.15,0.999,7.18
P_00539_RIGHT_CC_745.png,Alto_Riesgo,Wavelet,43.39,0.999,7.25
P_00508_LEFT_MLO_706.png,Alto_Riesgo,Wavelet,42.25,0.999,7.44
P_00548_LEFT_CC_750.png,Alto_Riesgo,Wavelet,41.73,0.999,6.99
P_00508_LEFT_CC_705.png,Alto_Riesgo,Wavelet,45.36,1.0,7.1
P_00502_LEFT_MLO_693.png,Alto_Riesgo,Wavelet,40.69,0.998,7.13
P_00539_RIGHT_MLO_748.png,Alto_Riesgo,Wavelet,43.15,0.999,7.18
P_00539_RIGHT_CC_743.png,Alto_Riesgo,Wavelet,43.39,0.999,7.25
P_00473_LEFT_MLO_668.png,Alto_Riesgo,Wavelet,28.73,0.99,4.11
P_00491_LEFT_MLO_691.png,Alto_Riesgo,Wavelet,8.86,-0.961,7.51
P_00479_LEFT_MLO_680.png,Alto_Riesgo,Wavelet,40.52,0.997,6.85
P_00539_RIGHT_CC_744.png,Alto_Riesgo,Wavelet,43.39,0.999,7.25
P_00503_RIGHT_MLO_695.png,Alto_Riesgo,Wavelet,9.79,-0.963,7.37
P_00479_LEFT_CC_679.png,Alto_Riesgo,Wavelet,39.62,0.994,6.59
P_00548_LEFT_CC_751.png,Alto_Riesgo,Wavelet,41.73,0.999,6.99
P_00534_RIGHT_MLO_738.png,Alto_Riesgo,Wavelet,41.59,0.999,7.6
P_00503_RIGHT_CC_694.png,Alto_Riesgo,Wavelet,38.56,0.997,7.28
P_00527_RIGHT_MLO_727.png,Alto_Riesgo,Wavelet,37.55,0.997,6.45
P_00539_RIGHT_MLO_746.png,Alto_Riesgo,Wavelet,43.15,0.999,7.18
P_00502_LEFT_CC_692.png,Alto_Riesgo,Wavelet,41.47,0.999,7.06
P_00546_RIGHT_MLO_749.png,Alto_Riesgo,Wavelet,43.67,0.999,7.29
P_00474_LEFT_CC_669.png,Alto_Riesgo,Wavelet,39.95,0.999,7.08
P_00474_LEFT_MLO_670.png,Alto_Riesgo,Wavelet,40.27,0.998,7.34
P_00534_RIGHT_CC_737.png,Alto_Riesgo,Wavelet,45.95,1.0,7.3
P_00556_LEFT_CC_763.png,Alto_Riesgo,Wavelet,10.32,-0.78,6.29
P_00548_LEFT_MLO_755.png,Alto_Riesgo,Wavelet,38.84,0.997,7.22
P_00548_LEFT_MLO_753.png,Alto_Riesgo,Wavelet,38.84,0.997,7.22
P_00558_RIGHT_CC_774.png,Alto_Riesgo,Wavelet,9.66,-0.964,7.35
P_00548_LEFT_MLO_754.png,Alto_Riesgo,Wavelet,38.84,0.997,7.22
P_00556_LEFT_MLO_764.png,Alto_Riesgo,Wavelet,37.19,0.993,6.95
P_00552_RIGHT_MLO_758.png,Alto_Riesgo,Wavelet,21.09,0.953,4.96
P_00548_LEFT_CC_752.png,Alto_Riesgo,Wavelet,41.73,0.999,6.99
P_00600_LEFT_MLO_811.png,Alto_Riesgo,Wavelet,44.72,0.999,6.93
P_00578_LEFT_CC_788.png,Alto_Riesgo,Wavelet,39.98,0.998,7.25
P_00595_LEFT_MLO_805.png,Alto_Riesgo,Wavelet,42.57,0.999,7.39
P_00606_LEFT_MLO_815.png,Alto_Riesgo,Wavelet,43.28,0.999,7.55
P_00583_LEFT_MLO_792.png,Alto_Riesgo,Wavelet,42.59,0.999,7.5
P_00558_RIGHT_MLO_775.png,Alto_Riesgo,Wavelet,39.62,0.999,4.83
P_00583_LEFT_CC_791.png,Alto_Riesgo,Wavelet,41.9,0.999,7.46
P_00600_LEFT_CC_809.png,Alto_Riesgo,Wavelet,42.85,0.999,7.44
P_00593_RIGHT_CC_800.png,Alto_Riesgo,Wavelet,40.78,0.998,7.06
P_00593_RIGHT_MLO_801.png,Alto_Riesgo,Wavelet,11.11,-0.952,7.12
P_00600_LEFT_MLO_810.png,Alto_Riesgo,Wavelet,44.72,0.999,6.93
P_00578_LEFT_MLO_789.png,Alto_Riesgo,Wavelet,10.94,-0.947,7.1
P_00582_RIGHT_MLO_790.png,Alto_Riesgo,Wavelet,39.61,0.998,7.18
P_00606_LEFT_CC_814.png,Alto_Riesgo,Wavelet,46.48,1.0,7.21
P_00595_LEFT_CC_804.png,Alto_Riesgo,Wavelet,41.05,0.999,7.38
P_00609_RIGHT_CC_816.png,Alto_Riesgo,Wavelet,39.92,0.999,7.5
P_00558_RIGHT_MLO_776.png,Alto_Riesgo,Wavelet,39.62,0.999,4.83
P_00600_LEFT_CC_808.png,Alto_Riesgo,Wavelet,42.85,0.999,7.44
P_00563_RIGHT_MLO_781.png,Alto_Riesgo,Wavelet,42.81,0.998,6.61
P_00654_RIGHT_CC_850.png,Alto_Riesgo,Wavelet,41.29,0.998,7.28
P_00609_RIGHT_MLO_817.png,Alto_Riesgo,Wavelet,40.95,0.999,7.43
P_00647_RIGHT_MLO_847.png,Alto_Riesgo,Wavelet,46.2,0.999,6.77
P_00652_LEFT_CC_848.png,Alto_Riesgo,Wavelet,9.53,-0.939,7.22
P_00631_RIGHT_CC_828.png,Alto_Riesgo,Wavelet,10.09,-0.875,6.68
P_00621_LEFT_MLO_821.png,Alto_Riesgo,Wavelet,42.77,0.998,6.84
P_00647_RIGHT_CC_846.png,Alto_Riesgo,Wavelet,44.52,1.0,7.31
P_00625_RIGHT_MLO_826.png,Alto_Riesgo,Wavelet,42.34,0.999,6.71
P_00645_RIGHT_MLO_845.png,Alto_Riesgo,Wavelet,42.73,0.999,7.61
P_00460_LEFT_CC_75.png,Alto_Riesgo,HE,14.22,0.863,6.61
P_00497_LEFT_MLO_89.png,Alto_Riesgo,HE,17.81,0.855,7.23
P_00589_LEFT_CC_99.png,Alto_Riesgo,HE,9.48,0.468,6.46
P_00485_LEFT_CC_78.png,Alto_Riesgo,HE,22.13,0.965,7.52
P_00608_LEFT_CC_101.png,Alto_Riesgo,HE,13.04,0.687,6.88
P_00485_LEFT_MLO_83.png,Alto_Riesgo,HE,16.24,0.924,5.0
P_00485_LEFT_CC_80.png,Alto_Riesgo,HE,22.13,0.965,7.52
P_00497_LEFT_CC_88.png,Alto_Riesgo,HE,17.13,0.826,7.15
P_00608_LEFT_MLO_102.png,Alto_Riesgo,HE,10.84,0.558,6.68
P_00620_LEFT_CC_103.png,Alto_Riesgo,HE,7.34,-0.749,6.99
P_00811_LEFT_CC_130.png,Alto_Riesgo,HE,19.41,0.918,7.43
P_00686_RIGHT_MLO_117.png,Alto_Riesgo,HE,20.84,0.95,7.49
P_00774_RIGHT_MLO_124.png,Alto_Riesgo,HE,13.96,0.835,7.09
P_00774_RIGHT_CC_123.png,Alto_Riesgo,HE,6.21,-0.917,7.46
P_00646_LEFT_MLO_107.png,Alto_Riesgo,HE,17.66,0.846,7.27
P_00643_LEFT_MLO_105.png,Alto_Riesgo,HE,14.07,0.743,6.98
P_00790_RIGHT_CC_126.png,Alto_Riesgo,HE,14.03,0.76,6.88
P_00843_RIGHT_CC_133.png,Alto_Riesgo,HE,16.54,0.882,7.31
P_00646_LEFT_CC_106.png,Alto_Riesgo,HE,11.65,0.537,6.48
P_00789_LEFT_MLO_125.png,Alto_Riesgo,HE,15.22,0.74,6.92
P_00643_LEFT_CC_104.png,Alto_Riesgo,HE,17.96,0.865,7.02
P_00649_LEFT_CC_108.png,Alto_Riesgo,HE,11.09,0.789,5.56
P_00790_RIGHT_MLO_127.png,Alto_Riesgo,HE,16.19,0.834,7.0
P_00649_LEFT_MLO_109.png,Alto_Riesgo,HE,6.96,0.504,4.32
P_00827_RIGHT_CC_131.png,Alto_Riesgo,HE,19.67,0.953,7.46
P_00827_RIGHT_MLO_132.png,Alto_Riesgo,HE,26.46,0.987,7.59
P_00843_RIGHT_MLO_134.png,Alto_Riesgo,HE,6.89,-0.819,7.16
P_00857_RIGHT_CC_135.png,Alto_Riesgo,HE,16.16,0.899,7.17
P_01154_LEFT_CC_175.png,Alto_Riesgo,HE,14.03,0.727,6.97
P_01006_LEFT_CC_154.png,Alto_Riesgo,HE,14.22,0.617,6.35
P_01058_LEFT_CC_165.png,Alto_Riesgo,HE,17.87,0.865,7.3
P_01092_LEFT_CC_169.png,Alto_Riesgo,HE,17.7,0.906,7.22
P_01050_LEFT_MLO_164.png,Alto_Riesgo,HE,15.59,0.816,7.14
P_00974_RIGHT_MLO_149.png,Alto_Riesgo,HE,16.43,0.801,7.11
P_01148_RIGHT_MLO_172.png,Alto_Riesgo,HE,16.97,0.869,7.15
P_00974_RIGHT_CC_148.png,Alto_Riesgo,HE,7.22,-0.749,6.91
P_01006_LEFT_MLO_155.png,Alto_Riesgo,HE,8.07,-0.602,6.5
P_00857_RIGHT_MLO_136.png,Alto_Riesgo,HE,22.61,0.965,7.56
P_00876_LEFT_CC_137.png,Alto_Riesgo,HE,24.0,0.99,7.32
P_00879_RIGHT_MLO_140.png,Alto_Riesgo,HE,15.73,0.75,6.93
P_00879_RIGHT_CC_139.png,Alto_Riesgo,HE,10.4,0.331,5.77
P_01058_LEFT_MLO_166.png,Alto_Riesgo,HE,20.26,0.924,7.43
P_01154_LEFT_MLO_176.png,Alto_Riesgo,HE,12.46,0.735,6.7
P_00876_LEFT_MLO_138.png,Alto_Riesgo,HE,17.37,0.937,7.25
P_01022_LEFT_MLO_157.png,Alto_Riesgo,HE,17.51,0.895,7.28
P_01092_LEFT_MLO_170.png,Alto_Riesgo,HE,13.91,0.805,7.09
P_01022_LEFT_CC_156.png,Alto_Riesgo,HE,7.18,-0.757,6.92
P_01272_LEFT_CC_195.png,Alto_Riesgo,HE,17.02,0.82,7.16
P_01217_RIGHT_CC_186.png,Alto_Riesgo,HE,7.93,-0.556,6.1
P_01303_LEFT_MLO_199.png,Alto_Riesgo,HE,6.15,-0.917,7.39
P_01320_LEFT_MLO_202.png,Alto_Riesgo,HE,13.93,0.834,7.04
P_01179_LEFT_MLO_179.png,Alto_Riesgo,HE,23.56,0.979,7.6
P_01272_LEFT_MLO_197.png,Alto_Riesgo,HE,12.84,0.731,7.0
P_01390_RIGHT_MLO_209.png,Alto_Riesgo,HE,15.6,0.75,6.93
P_01390_RIGHT_CC_208.png,Alto_Riesgo,HE,7.15,-0.756,6.83
P_01390_RIGHT_MLO_210.png,Alto_Riesgo,HE,15.6,0.75,6.93
P_01217_RIGHT_MLO_187.png,Alto_Riesgo,HE,18.86,0.89,7.32
P_01272_LEFT_CC_194.png,Alto_Riesgo,HE,17.02,0.82,7.16
P_01157_RIGHT_MLO_178.png,Alto_Riesgo,HE,14.55,0.665,6.73
P_01303_LEFT_CC_198.png,Alto_Riesgo,HE,14.78,0.793,6.95
P_01318_LEFT_MLO_201.png,Alto_Riesgo,HE,16.95,0.818,7.08
P_01272_LEFT_MLO_196.png,Alto_Riesgo,HE,12.84,0.731,7.0
P_01353_LEFT_MLO_206.png,Alto_Riesgo,HE,14.8,0.729,6.93
P_01308_LEFT_MLO_200.png,Alto_Riesgo,HE,14.83,0.854,7.15
P_01157_RIGHT_CC_177.png,Alto_Riesgo,HE,6.81,-0.834,7.2
P_01399_RIGHT_CC_211.png,Alto_Riesgo,HE,17.75,0.887,7.29
P_01390_RIGHT_CC_207.png,Alto_Riesgo,HE,7.15,-0.756,6.83
P_01353_LEFT_CC_205.png,Alto_Riesgo,HE,6.66,-0.867,7.33
P_01419_LEFT_MLO_221.png,Alto_Riesgo,HE,11.26,0.639,6.89
P_01523_LEFT_MLO_241.png,Alto_Riesgo,HE,17.37,0.893,7.4
P_01471_RIGHT_CC_231.png,Alto_Riesgo,HE,9.2,0.305,5.7
P_01536_RIGHT_CC_246.png,Alto_Riesgo,HE,7.08,0.141,5.25
P_01490_LEFT_CC_237.png,Alto_Riesgo,HE,19.62,0.952,7.61
P_01419_LEFT_CC_220.png,Alto_Riesgo,HE,10.13,0.526,6.64
P_01536_RIGHT_MLO_247.png,Alto_Riesgo,HE,14.23,0.665,6.67
P_01465_LEFT_MLO_230.png,Alto_Riesgo,HE,7.27,-0.766,7.03
P_01415_RIGHT_MLO_219.png,Alto_Riesgo,HE,15.86,0.774,6.93
P_01471_RIGHT_MLO_232.png,Alto_Riesgo,HE,14.33,0.841,7.19
P_01414_RIGHT_CC_217.png,Alto_Riesgo,HE,14.69,0.903,6.6
P_01476_RIGHT_MLO_234.png,Alto_Riesgo,HE,20.19,0.924,7.47
P_01399_RIGHT_MLO_212.png,Alto_Riesgo,HE,7.29,-0.761,7.02
P_01490_LEFT_MLO_238.png,Alto_Riesgo,HE,15.95,0.815,7.18
P_01538_RIGHT_MLO_249.png,Alto_Riesgo,HE,15.55,0.861,7.25
P_01476_RIGHT_CC_233.png,Alto_Riesgo,HE,18.31,0.903,7.44
P_01534_LEFT_CC_242.png,Alto_Riesgo,HE,13.6,0.694,6.85
P_01538_RIGHT_MLO_248.png,Alto_Riesgo,HE,15.55,0.861,7.25
P_01534_LEFT_MLO_243.png,Alto_Riesgo,HE,13.23,0.704,6.95
P_01535_LEFT_CC_244.png,Alto_Riesgo,HE,13.67,0.733,6.96
P_01407_RIGHT_CC_215.png,Alto_Riesgo,HE,20.03,0.934,7.52
P_01414_RIGHT_MLO_218.png,Alto_Riesgo,HE,11.89,0.615,6.68
P_01535_LEFT_MLO_245.png,Alto_Riesgo,HE,18.79,0.954,7.36
P_01407_RIGHT_MLO_216.png,Alto_Riesgo,HE,17.23,0.827,7.19
P_01670_LEFT_MLO_265.png,Alto_Riesgo,HE,15.73,0.736,6.93
P_01861_LEFT_MLO_287.png,Alto_Riesgo,HE,12.74,0.679,6.84
P_01861_LEFT_CC_286.png,Alto_Riesgo,HE,9.01,0.393,6.31
P_01670_LEFT_MLO_266.png,Alto_Riesgo,HE,15.73,0.736,6.93
P_01872_LEFT_CC_294.png,Alto_Riesgo,HE,7.37,-0.755,7.0
P_01752_LEFT_CC_273.png,Alto_Riesgo,HE,14.55,0.872,6.6
P_01834_LEFT_MLO_280.png,Alto_Riesgo,HE,17.22,0.853,7.22
P_01728_LEFT_CC_270.png,Alto_Riesgo,HE,15.59,0.803,7.14
P_00460_LEFT_CC_75.png,Alto_Riesgo,Clahe,21.63,0.946,6.83
P_00497_LEFT_MLO_89.png,Alto_Riesgo,Clahe,21.26,0.883,7.48
P_00589_LEFT_CC_99.png,Alto_Riesgo,Clahe,20.23,0.849,6.97
P_00485_LEFT_CC_78.png,Alto_Riesgo,Clahe,20.77,0.924,7.62
P_00608_LEFT_CC_101.png,Alto_Riesgo,Clahe,19.59,0.852,7.37
P_00485_LEFT_MLO_83.png,Alto_Riesgo,Clahe,24.68,0.99,5.72
P_00485_LEFT_CC_80.png,Alto_Riesgo,Clahe,20.77,0.924,7.62
P_00497_LEFT_CC_88.png,Alto_Riesgo,Clahe,20.3,0.86,7.49
P_00608_LEFT_MLO_102.png,Alto_Riesgo,Clahe,19.48,0.842,7.12
P_00620_LEFT_CC_103.png,Alto_Riesgo,Clahe,10.32,-0.795,7.39
P_00811_LEFT_CC_130.png,Alto_Riesgo,Clahe,20.2,0.898,7.56
P_00686_RIGHT_MLO_117.png,Alto_Riesgo,Clahe,20.94,0.931,7.62
P_00774_RIGHT_MLO_124.png,Alto_Riesgo,Clahe,19.38,0.919,7.58
P_00774_RIGHT_CC_123.png,Alto_Riesgo,Clahe,8.39,-0.869,7.6
P_00646_LEFT_MLO_107.png,Alto_Riesgo,Clahe,20.81,0.868,7.5
P_00643_LEFT_MLO_105.png,Alto_Riesgo,Clahe,19.5,0.858,7.42
P_00790_RIGHT_CC_126.png,Alto_Riesgo,Clahe,20.55,0.886,7.3
P_00843_RIGHT_CC_133.png,Alto_Riesgo,Clahe,22.43,0.936,7.41
P_00646_LEFT_CC_106.png,Alto_Riesgo,Clahe,20.25,0.82,7.04
P_00789_LEFT_MLO_125.png,Alto_Riesgo,Clahe,19.27,0.82,7.45
P_00643_LEFT_CC_104.png,Alto_Riesgo,Clahe,22.63,0.923,7.22
P_00649_LEFT_CC_108.png,Alto_Riesgo,Clahe,21.29,0.951,5.81
P_00790_RIGHT_MLO_127.png,Alto_Riesgo,Clahe,21.67,0.912,7.39
P_00649_LEFT_MLO_109.png,Alto_Riesgo,Clahe,22.58,0.952,4.67
P_00827_RIGHT_CC_131.png,Alto_Riesgo,Clahe,21.89,0.944,7.55
P_00827_RIGHT_MLO_132.png,Alto_Riesgo,Clahe,21.56,0.94,7.66
P_00843_RIGHT_MLO_134.png,Alto_Riesgo,Clahe,9.78,-0.828,7.41
P_00857_RIGHT_CC_135.png,Alto_Riesgo,Clahe,21.28,0.959,7.58
P_01154_LEFT_CC_175.png,Alto_Riesgo,Clahe,18.86,0.828,7.48
P_01006_LEFT_CC_154.png,Alto_Riesgo,Clahe,23.39,0.881,6.87
P_01058_LEFT_CC_165.png,Alto_Riesgo,Clahe,22.05,0.903,7.39
P_01092_LEFT_CC_169.png,Alto_Riesgo,Clahe,21.67,0.917,7.38
P_01050_LEFT_MLO_164.png,Alto_Riesgo,Clahe,19.38,0.844,7.4
P_00974_RIGHT_MLO_149.png,Alto_Riesgo,Clahe,20.36,0.855,7.41
P_01148_RIGHT_MLO_172.png,Alto_Riesgo,Clahe,20.79,0.904,7.44
P_00974_RIGHT_CC_148.png,Alto_Riesgo,Clahe,9.88,-0.814,7.46
P_01006_LEFT_MLO_155.png,Alto_Riesgo,Clahe,12.42,-0.757,7.05
P_00857_RIGHT_MLO_136.png,Alto_Riesgo,Clahe,21.15,0.926,7.73
P_00876_LEFT_CC_137.png,Alto_Riesgo,Clahe,23.17,0.967,7.32
P_00879_RIGHT_MLO_140.png,Alto_Riesgo,Clahe,21.34,0.872,7.38
P_00879_RIGHT_CC_139.png,Alto_Riesgo,Clahe,22.1,0.782,6.58
P_01058_LEFT_MLO_166.png,Alto_Riesgo,Clahe,22.34,0.914,7.39
P_01154_LEFT_MLO_176.png,Alto_Riesgo,Clahe,21.98,0.927,6.98
P_00876_LEFT_MLO_138.png,Alto_Riesgo,Clahe,22.81,0.954,7.37
P_01022_LEFT_MLO_157.png,Alto_Riesgo,Clahe,21.92,0.929,7.43
